supplier,month,bnf_name,bnf_code,total_items,total_cost
EMIS,2016-05-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,7,2589.66
EMIS,2016-05-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,127.74
EMIS,2016-05-01,Botox_Inj 100u Vl,0409030B0BCAAAE,3,383.76
EMIS,2016-05-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,108.96000000000001
EMIS,2016-05-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,4,344.79
EMIS,2016-05-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,5,65.09
EMIS,2016-05-01,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,10.16
EMIS,2016-05-01,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,2,25.63
EMIS,2016-05-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,4,83.68
EMIS,2016-05-01,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,50.76
EMIS,2016-05-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,1038.71
EMIS,2016-05-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,2,6.81
EMIS,2016-05-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,7,204.13
EMIS,2016-05-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,14,51.17000000000001
EMIS,2016-05-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,44,2287.9399999999996
EMIS,2016-05-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,47,7189.83
EMIS,2016-05-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,8,1568.53
EMIS,2016-05-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,4,1045.38
EMIS,2016-05-01,Ceftazidime Pentahyd_Inj 3g Vl,0501021H0AAAHAH,1,667.56
EMIS,2016-05-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,10,2909.7300000000005
EMIS,2016-05-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,12,3721.69
EMIS,2016-05-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,6,1640.44
EMIS,2016-05-01,Tigecycline_I/V Inf 50mg Vl (Dry),0501030Y0AAAAAA,1,299.04
EMIS,2016-05-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,10,4934.860000000001
EMIS,2016-05-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,35,2070.9300000000003
EMIS,2016-05-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,4,279.90999999999997
EMIS,2016-05-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,242,24285.889999999996
EMIS,2016-05-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,5,209.92
EMIS,2016-05-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,4,547.01
EMIS,2016-05-01,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,1,3442.9
EMIS,2016-05-01,Daptomycin_I/V Inf 500mg Vl (Dry),0501070Y0AAABAB,1,819.73
EMIS,2016-05-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,329.24
EMIS,2016-05-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,19,14635.99
EMIS,2016-05-01,Tolvaptan_Tab 30mg,0605020Y0AAABAB,1,276.58
EMIS,2016-05-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,59.88
EMIS,2016-05-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,22.74
EMIS,2016-05-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,1,18.66
EMIS,2016-05-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,2,165.7
EMIS,2016-05-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,22.74
EMIS,2016-05-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,33.44
EMIS,2016-05-01,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,5,156.17
EMIS,2016-05-01,Nutricia_preOp Liq,090402000BBQFA0,2,128.3
EMIS,2016-05-01,Mag Sulf_Inj 10% 10ml Amp,0905013N0AAABAB,1,105.74
EMIS,2016-05-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,331.46000000000004
EMIS,2016-05-01,Etanercept_Inj 25mg Vl + Dil,1001030D0AAAAAA,1,82.85
EMIS,2016-05-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,4,2302.69
EMIS,2016-05-01,Etanercept_Inj 10mg Vl + Dil,1001030D0AAAFAF,1,132.37
EMIS,2016-05-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,12,454.98
EMIS,2016-05-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,116,917.96
EMIS,2016-05-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,9,183.64000000000001
EMIS,2016-05-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,47,3616.209999999999
EMIS,2016-05-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,3,39.2
EMIS,2016-05-01,Levobupivac HCl_Inj 5mg/ml 10ml Amp,1502010V0AAABAB,1,1.5
EMIS,2016-06-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,3,440.64
EMIS,2016-06-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,5,548.5899999999999
EMIS,2016-06-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,156.26
EMIS,2016-06-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,32,543.51
EMIS,2016-06-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,67,3904.9100000000008
EMIS,2016-06-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,5,58.72
EMIS,2016-06-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1017,20401.63
EMIS,2016-06-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,204,13735.020000000002
EMIS,2016-06-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,162,35500.61
EMIS,2016-06-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,6,2473.34
EMIS,2016-06-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,127.95
EMIS,2016-06-01,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,1,255.88
EMIS,2016-06-01,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,22.69
EMIS,2016-06-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,4,249.74
EMIS,2016-06-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,22.79
EMIS,2016-06-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,5,126.69
EMIS,2016-06-01,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.13
EMIS,2016-06-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,2,26.72
EMIS,2016-06-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,5,713.74
EMIS,2016-06-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,4,129.64
EMIS,2016-06-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,12,46.8
EMIS,2016-06-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,40,1720.9599999999998
EMIS,2016-06-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,51,6232.91
EMIS,2016-06-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,4,1069.46
EMIS,2016-06-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,3,426.85
EMIS,2016-06-01,Cefuroxime Sod_Inj 250mg Vl,0501021J0AAAAAA,1,104.44
EMIS,2016-06-01,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,2,70.71000000000001
EMIS,2016-06-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,18,5710.6
EMIS,2016-06-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,8,2564.62
EMIS,2016-06-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,14,4043.5899999999997
EMIS,2016-06-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,12,4197.47
EMIS,2016-06-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,33,2757.6399999999994
EMIS,2016-06-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,52.5
EMIS,2016-06-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,240,23070.8
EMIS,2016-06-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,4,532.83
EMIS,2016-06-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,3,262.01
EMIS,2016-06-01,Daptomycin_I/V Inf 500mg Vl (Dry),0501070Y0AAABAB,1,819.96
EMIS,2016-06-01,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,2425.35
EMIS,2016-06-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,14,10232.869999999999
EMIS,2016-06-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,3,315.3
EMIS,2016-06-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,90.9
EMIS,2016-06-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,4,130.56
EMIS,2016-06-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,2,82.9
EMIS,2016-06-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,4,181.84
EMIS,2016-06-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,3,55.980000000000004
EMIS,2016-06-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,2,110.52
EMIS,2016-06-01,Calc Folinate_Inj 10mg/ml 10ml Vl,0801000I0AAATAT,1,129.4
EMIS,2016-06-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,53.54
EMIS,2016-06-01,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,20.8
EMIS,2016-06-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,1,161.78
EMIS,2016-06-01,Nutricia_preOp Liq,090402000BBQFA0,1,85.55
EMIS,2016-06-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,678.63
EMIS,2016-06-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,4,662.25
EMIS,2016-06-01,Etanercept_Inj 10mg Vl + Dil,1001030D0AAAFAF,3,99.66
EMIS,2016-06-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,14,1514.98
EMIS,2016-06-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,115,688.99
EMIS,2016-06-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,7,106.46000000000001
EMIS,2016-06-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,47,1829.88
EMIS,2016-06-01,Rapifen Intensive Care_Inj 5mg/1ml Amp,1501043A0BBADAD,1,60.22
EMIS,2016-06-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,5,42.16
EMIS,2016-06-01,Levobupivac HCl_Inj 5mg/ml 10ml Amp,1502010V0AAABAB,1,1.5
EMIS,2016-06-01,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,2,2.61
EMIS,2016-07-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,120.4
EMIS,2016-07-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,561.74
EMIS,2016-07-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,2,38.22
EMIS,2016-07-01,Fondaparinux Sod_Inj 5mg/ml 0.3ml Pfs,0208010ABAAAEAE,1,81.57
EMIS,2016-07-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,31,554.56
EMIS,2016-07-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,63,4563.240000000001
EMIS,2016-07-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,6,81.22
EMIS,2016-07-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,898,17083.479999999996
EMIS,2016-07-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,123,10303.35
EMIS,2016-07-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,164,35793.469999999994
EMIS,2016-07-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,4,2239.71
EMIS,2016-07-01,Botulinum A Toxin_Inj Pdr 50u Vl,0409030B0AAADAD,1,71.83
EMIS,2016-07-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,1,120.38
EMIS,2016-07-01,Botox_Inj Pdr 50u Vl,0409030B0BCABAD,1,76.81
EMIS,2016-07-01,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,22.71
EMIS,2016-07-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,109.1
EMIS,2016-07-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,54.6
EMIS,2016-07-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,13,166.44
EMIS,2016-07-01,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,10.17
EMIS,2016-07-01,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,2,30.5
EMIS,2016-07-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,5,105.39
EMIS,2016-07-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,2,346.67
EMIS,2016-07-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,27.81
EMIS,2016-07-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,7,230.52
EMIS,2016-07-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,6,24.51
EMIS,2016-07-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,45,3693.2999999999997
EMIS,2016-07-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,41,4923.5599999999995
EMIS,2016-07-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,5,1586.96
EMIS,2016-07-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,8,2232.0299999999997
EMIS,2016-07-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,8,2507.44
EMIS,2016-07-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,13,2903.6000000000004
EMIS,2016-07-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,3,1076.3899999999999
EMIS,2016-07-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,35,1887.3700000000001
EMIS,2016-07-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,2,210.18
EMIS,2016-07-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,216,24242.39
EMIS,2016-07-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,55.15
EMIS,2016-07-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,158.0
EMIS,2016-07-01,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,1,1608.63
EMIS,2016-07-01,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,455.17
EMIS,2016-07-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,2,988.91
EMIS,2016-07-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,13,10450.070000000002
EMIS,2016-07-01,Tolvaptan_Tab 30mg,0605020Y0AAABAB,1,276.91
EMIS,2016-07-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.2
EMIS,2016-07-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,139.01
EMIS,2016-07-01,Oxytocin_Inj 5u/ml 1ml Amp,0701010T0AAABAB,1,83.34
EMIS,2016-07-01,Syntocinon_Inj 10u/1ml Amp,0701010T0BBACAC,1,0.96
EMIS,2016-07-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,3,91.02000000000001
EMIS,2016-07-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,1,37.33
EMIS,2016-07-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,4,136.52
EMIS,2016-07-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.68
EMIS,2016-07-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,6,248.94000000000005
EMIS,2016-07-01,Calc Folinate_Inj 10mg/ml 10ml Vl,0801000I0AAATAT,2,259.04
EMIS,2016-07-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,73.6
EMIS,2016-07-01,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,4,126.07
EMIS,2016-07-01,Capecitabine_Tab 500mg,0801030V0AAAAAA,1,246.08
EMIS,2016-07-01,Nutricia_preOp Liq,090402000BBQFA0,2,87.07
EMIS,2016-07-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,347.76
EMIS,2016-07-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,5,1656.61
EMIS,2016-07-01,Etanercept_Inj 10mg Vl + Dil,1001030D0AAAFAF,2,265.06
EMIS,2016-07-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,16,1194.74
EMIS,2016-07-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,137,906.1200000000001
EMIS,2016-07-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,7,102.69
EMIS,2016-07-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,63,2975.51
EMIS,2016-07-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,8,81.48
EMIS,2016-07-01,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,1,1.31
EMIS,2016-08-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,16,1379.4299999999998
EMIS,2016-08-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,312.8
EMIS,2016-08-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,24,314.56999999999994
EMIS,2016-08-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,56,3195.2400000000002
EMIS,2016-08-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,5,90.07000000000001
EMIS,2016-08-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1052,20974.89
EMIS,2016-08-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,109,9852.640000000001
EMIS,2016-08-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,134,34816.71
EMIS,2016-08-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,4,1555.5
EMIS,2016-08-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,3,403.81
EMIS,2016-08-01,Botox_Inj 100u Vl,0409030B0BCAAAE,1,149.06
EMIS,2016-08-01,Botox_Inj Pdr 50u Vl,0409030B0BCABAD,1,76.8
EMIS,2016-08-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,199.9
EMIS,2016-08-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,3,181.63
EMIS,2016-08-01,Amoxicillin Sod_Inj 250mg Vl,0501013C0AAACAC,1,8.91
EMIS,2016-08-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,117.69000000000001
EMIS,2016-08-01,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,1.13
EMIS,2016-08-01,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,3,36.21
EMIS,2016-08-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,4,223.82
EMIS,2016-08-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,4,1712.63
EMIS,2016-08-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,5,181.77
EMIS,2016-08-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,3,13.379999999999999
EMIS,2016-08-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,45,2778.8199999999997
EMIS,2016-08-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,41,5705.17
EMIS,2016-08-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,6,1884.26
EMIS,2016-08-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,5,759.38
EMIS,2016-08-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,12,2864.4900000000002
EMIS,2016-08-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,10,4688.22
EMIS,2016-08-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,24,6393.299999999999
EMIS,2016-08-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,6,2658.51
EMIS,2016-08-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,20,1272.69
EMIS,2016-08-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,52.55
EMIS,2016-08-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,217,21700.7
EMIS,2016-08-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,3,142.73000000000002
EMIS,2016-08-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,157.99
EMIS,2016-08-01,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,2,2125.57
EMIS,2016-08-01,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,6826.98
EMIS,2016-08-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,1,238.08
EMIS,2016-08-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,329.62
EMIS,2016-08-01,Viramune_Tab 100mg M/R,0503010B0BBADAD,1,10.61
EMIS,2016-08-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,9,7542.790000000001
EMIS,2016-08-01,Tolvaptan_Tab 30mg,0605020Y0AAABAB,1,276.9
EMIS,2016-08-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.19
EMIS,2016-08-01,Zoledronic Acid_I/V Inf 40mcg/ml 100mlVl,0606020V0AAAEAE,1,161.37
EMIS,2016-08-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,90.98
EMIS,2016-08-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,1,149.24
EMIS,2016-08-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,2,221.16
EMIS,2016-08-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,2,68.26
EMIS,2016-08-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,3,110.61999999999999
EMIS,2016-08-01,Calc Folinate_Inj 10mg/ml 10ml Vl,0801000I0AAATAT,1,129.51
EMIS,2016-08-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,26.8
EMIS,2016-08-01,Methotrexate_Inj 25mg/ml 2ml Vl,0801030P0AAANAN,1,16.64
EMIS,2016-08-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,1,323.62
EMIS,2016-08-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,4,331.83
EMIS,2016-08-01,Etanercept_Inj 25mg Vl + Dil,1001030D0AAAAAA,1,331.27
EMIS,2016-08-01,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,662.51
EMIS,2016-08-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,4,2098.6000000000004
EMIS,2016-08-01,Enbrel_Inj 50mg/ml 1ml Pf MyClic Pen,1001030D0BBAFAE,3,4803.24
EMIS,2016-08-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,10,487.66999999999996
EMIS,2016-08-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,117,747.93
EMIS,2016-08-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,8,168.57
EMIS,2016-08-01,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,1,4.98
EMIS,2016-08-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,57,2218.4900000000002
EMIS,2016-08-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,3,32.83
EMIS,2016-09-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,91.95
EMIS,2016-09-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,8,895.99
EMIS,2016-09-01,Atenolol_Inj 500mcg/ml 10ml Amp,0204000E0AAADAD,1,89.48
EMIS,2016-09-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,156.38
EMIS,2016-09-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,6.38
EMIS,2016-09-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,33,508.63
EMIS,2016-09-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,52,3540.93
EMIS,2016-09-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,5,81.0
EMIS,2016-09-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,44.87
EMIS,2016-09-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1015,19571.399999999998
EMIS,2016-09-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,166,8668.97
